nohup: ignoring input
Run 3 | Seed 44
Using device: cuda
Train: 22050 | Val: 2754 | Test: 2754
Epoch [013/100] [warmup] G: 0.022152 D: 0.000000 | Val PSNR AE: 28.37 GAN: 27.79 | Val SSIM AE: 0.9134 GAN: 0.9154
Epoch [014/100] [warmup] G: 0.022356 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.53 | Val SSIM AE: 0.9134 GAN: 0.9153
Epoch [015/100] [warmup] G: 0.021890 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.16 | Val SSIM AE: 0.9134 GAN: 0.9164
Epoch [016/100] [warmup] G: 0.021849 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.80 | Val SSIM AE: 0.9134 GAN: 0.9188
Epoch [017/100] [warmup] G: 0.021691 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.63 | Val SSIM AE: 0.9134 GAN: 0.9177
Epoch [018/100] [warmup] G: 0.021266 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.73 | Val SSIM AE: 0.9134 GAN: 0.9194
Epoch [019/100] [warmup] G: 0.021097 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.47 | Val SSIM AE: 0.9134 GAN: 0.9166
Epoch [020/100] [warmup] G: 0.020966 D: 0.000000 | Val PSNR AE: 28.37 GAN: 28.01 | Val SSIM AE: 0.9134 GAN: 0.9179
Epoch [021/100] [adversarial] G: 0.021615 D: 0.699934 | Val PSNR AE: 28.37 GAN: 28.62 | Val SSIM AE: 0.9134 GAN: 0.9181
Epoch [022/100] [adversarial] G: 0.021230 D: 0.696176 | Val PSNR AE: 28.37 GAN: 28.70 | Val SSIM AE: 0.9134 GAN: 0.9191
Epoch [023/100] [adversarial] G: 0.021121 D: 0.694826 | Val PSNR AE: 28.37 GAN: 28.66 | Val SSIM AE: 0.9134 GAN: 0.9210
Epoch [024/100] [adversarial] G: 0.020790 D: 0.694176 | Val PSNR AE: 28.37 GAN: 28.65 | Val SSIM AE: 0.9134 GAN: 0.9192
Epoch [025/100] [adversarial] G: 0.020760 D: 0.693808 | Val PSNR AE: 28.37 GAN: 28.79 | Val SSIM AE: 0.9134 GAN: 0.9203
Epoch [026/100] [adversarial] G: 0.020713 D: 0.693625 | Val PSNR AE: 28.37 GAN: 28.67 | Val SSIM AE: 0.9134 GAN: 0.9207
Epoch [027/100] [adversarial] G: 0.020684 D: 0.693507 | Val PSNR AE: 28.37 GAN: 28.81 | Val SSIM AE: 0.9134 GAN: 0.9206
Epoch [028/100] [adversarial] G: 0.020437 D: 0.693486 | Val PSNR AE: 28.37 GAN: 28.78 | Val SSIM AE: 0.9134 GAN: 0.9200
Epoch [029/100] [adversarial] G: 0.020755 D: 0.693488 | Val PSNR AE: 28.37 GAN: 28.70 | Val SSIM AE: 0.9134 GAN: 0.9199
Epoch [030/100] [adversarial] G: 0.020149 D: 0.693416 | Val PSNR AE: 28.37 GAN: 28.76 | Val SSIM AE: 0.9134 GAN: 0.9198
Epoch [031/100] [adversarial] G: 0.020084 D: 0.693410 | Val PSNR AE: 28.37 GAN: 28.83 | Val SSIM AE: 0.9134 GAN: 0.9208
Epoch [032/100] [adversarial] G: 0.020063 D: 0.693382 | Val PSNR AE: 28.37 GAN: 28.84 | Val SSIM AE: 0.9134 GAN: 0.9212
Epoch [033/100] [adversarial] G: 0.020027 D: 0.693431 | Val PSNR AE: 28.37 GAN: 28.66 | Val SSIM AE: 0.9134 GAN: 0.9210
Epoch [034/100] [adversarial] G: 0.019903 D: 0.693388 | Val PSNR AE: 28.37 GAN: 28.68 | Val SSIM AE: 0.9134 GAN: 0.9219
Epoch [035/100] [adversarial] G: 0.020126 D: 0.693321 | Val PSNR AE: 28.37 GAN: 28.58 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [036/100] [adversarial] G: 0.020017 D: 0.693420 | Val PSNR AE: 28.37 GAN: 28.78 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [037/100] [adversarial] G: 0.019624 D: 0.693325 | Val PSNR AE: 28.37 GAN: 28.73 | Val SSIM AE: 0.9134 GAN: 0.9210
Epoch [038/100] [adversarial] G: 0.019706 D: 0.693394 | Val PSNR AE: 28.37 GAN: 28.86 | Val SSIM AE: 0.9134 GAN: 0.9216
Epoch [039/100] [adversarial] G: 0.019572 D: 0.693286 | Val PSNR AE: 28.37 GAN: 28.86 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [040/100] [adversarial] G: 0.019614 D: 0.693285 | Val PSNR AE: 28.37 GAN: 28.42 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [041/100] [adversarial] G: 0.019532 D: 0.693335 | Val PSNR AE: 28.37 GAN: 28.90 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [042/100] [adversarial] G: 0.019493 D: 0.693333 | Val PSNR AE: 28.37 GAN: 28.78 | Val SSIM AE: 0.9134 GAN: 0.9208
Epoch [043/100] [adversarial] G: 0.019294 D: 0.693373 | Val PSNR AE: 28.37 GAN: 28.75 | Val SSIM AE: 0.9134 GAN: 0.9222
Epoch [044/100] [adversarial] G: 0.019371 D: 0.693363 | Val PSNR AE: 28.37 GAN: 28.88 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [045/100] [adversarial] G: 0.019361 D: 0.693258 | Val PSNR AE: 28.37 GAN: 28.70 | Val SSIM AE: 0.9134 GAN: 0.9222
Epoch [046/100] [adversarial] G: 0.019444 D: 0.693324 | Val PSNR AE: 28.37 GAN: 28.73 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [047/100] [adversarial] G: 0.019200 D: 0.693309 | Val PSNR AE: 28.37 GAN: 28.95 | Val SSIM AE: 0.9134 GAN: 0.9216
Epoch [048/100] [adversarial] G: 0.019171 D: 0.693365 | Val PSNR AE: 28.37 GAN: 28.50 | Val SSIM AE: 0.9134 GAN: 0.9219
Epoch [049/100] [adversarial] G: 0.019104 D: 0.693280 | Val PSNR AE: 28.37 GAN: 28.92 | Val SSIM AE: 0.9134 GAN: 0.9214
Epoch [050/100] [adversarial] G: 0.019023 D: 0.693196 | Val PSNR AE: 28.37 GAN: 28.79 | Val SSIM AE: 0.9134 GAN: 0.9221
Epoch [051/100] [adversarial] G: 0.019118 D: 0.693319 | Val PSNR AE: 28.37 GAN: 28.79 | Val SSIM AE: 0.9134 GAN: 0.9218
Epoch [052/100] [adversarial] G: 0.019220 D: 0.693276 | Val PSNR AE: 28.37 GAN: 28.91 | Val SSIM AE: 0.9134 GAN: 0.9221
Epoch [053/100] [adversarial] G: 0.018961 D: 0.693305 | Val PSNR AE: 28.37 GAN: 28.67 | Val SSIM AE: 0.9134 GAN: 0.9213
Epoch [054/100] [adversarial] G: 0.018940 D: 0.693421 | Val PSNR AE: 28.37 GAN: 28.83 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [055/100] [adversarial] G: 0.019016 D: 0.693300 | Val PSNR AE: 28.37 GAN: 28.98 | Val SSIM AE: 0.9134 GAN: 0.9226
Epoch [056/100] [adversarial] G: 0.018911 D: 0.693296 | Val PSNR AE: 28.37 GAN: 28.97 | Val SSIM AE: 0.9134 GAN: 0.9227
Epoch [057/100] [adversarial] G: 0.018886 D: 0.693367 | Val PSNR AE: 28.37 GAN: 28.94 | Val SSIM AE: 0.9134 GAN: 0.9223
Epoch [058/100] [adversarial] G: 0.018930 D: 0.693256 | Val PSNR AE: 28.37 GAN: 28.79 | Val SSIM AE: 0.9134 GAN: 0.9226
Epoch [059/100] [adversarial] G: 0.018765 D: 0.693295 | Val PSNR AE: 28.37 GAN: 28.89 | Val SSIM AE: 0.9134 GAN: 0.9221
Epoch [060/100] [adversarial] G: 0.018741 D: 0.693272 | Val PSNR AE: 28.37 GAN: 28.88 | Val SSIM AE: 0.9134 GAN: 0.9226
Epoch [061/100] [adversarial] G: 0.018874 D: 0.693315 | Val PSNR AE: 28.37 GAN: 28.98 | Val SSIM AE: 0.9134 GAN: 0.9228
Epoch [062/100] [adversarial] G: 0.018685 D: 0.693251 | Val PSNR AE: 28.37 GAN: 28.96 | Val SSIM AE: 0.9134 GAN: 0.9224
Epoch [063/100] [adversarial] G: 0.018651 D: 0.693274 | Val PSNR AE: 28.37 GAN: 28.90 | Val SSIM AE: 0.9134 GAN: 0.9216
Epoch [064/100] [adversarial] G: 0.018600 D: 0.693379 | Val PSNR AE: 28.37 GAN: 28.80 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [065/100] [adversarial] G: 0.018691 D: 0.693285 | Val PSNR AE: 28.37 GAN: 28.91 | Val SSIM AE: 0.9134 GAN: 0.9226
Epoch [066/100] [adversarial] G: 0.018670 D: 0.693300 | Val PSNR AE: 28.37 GAN: 28.90 | Val SSIM AE: 0.9134 GAN: 0.9229
Epoch [067/100] [adversarial] G: 0.018542 D: 0.693298 | Val PSNR AE: 28.37 GAN: 28.60 | Val SSIM AE: 0.9134 GAN: 0.9227
Epoch [068/100] [adversarial] G: 0.018592 D: 0.693225 | Val PSNR AE: 28.37 GAN: 28.94 | Val SSIM AE: 0.9134 GAN: 0.9227
Epoch [069/100] [adversarial] G: 0.018596 D: 0.693316 | Val PSNR AE: 28.37 GAN: 29.03 | Val SSIM AE: 0.9134 GAN: 0.9230
Epoch [070/100] [adversarial] G: 0.018487 D: 0.693343 | Val PSNR AE: 28.37 GAN: 29.00 | Val SSIM AE: 0.9134 GAN: 0.9225
Epoch [071/100] [adversarial] G: 0.018461 D: 0.693231 | Val PSNR AE: 28.37 GAN: 28.98 | Val SSIM AE: 0.9134 GAN: 0.9228
Epoch [072/100] [adversarial] G: 0.018536 D: 0.693338 | Val PSNR AE: 28.37 GAN: 28.99 | Val SSIM AE: 0.9134 GAN: 0.9230
Epoch [073/100] [adversarial] G: 0.018471 D: 0.693205 | Val PSNR AE: 28.37 GAN: 28.96 | Val SSIM AE: 0.9134 GAN: 0.9228
Epoch [074/100] [adversarial] G: 0.018413 D: 0.693274 | Val PSNR AE: 28.37 GAN: 29.07 | Val SSIM AE: 0.9134 GAN: 0.9231
Epoch [075/100] [adversarial] G: 0.018420 D: 0.693237 | Val PSNR AE: 28.37 GAN: 28.98 | Val SSIM AE: 0.9134 GAN: 0.9219
Epoch [076/100] [adversarial] G: 0.018447 D: 0.693221 | Val PSNR AE: 28.37 GAN: 28.83 | Val SSIM AE: 0.9134 GAN: 0.9225
Epoch [077/100] [adversarial] G: 0.018359 D: 0.693258 | Val PSNR AE: 28.37 GAN: 28.85 | Val SSIM AE: 0.9134 GAN: 0.9226
Epoch [078/100] [adversarial] G: 0.018326 D: 0.693284 | Val PSNR AE: 28.37 GAN: 28.94 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [079/100] [adversarial] G: 0.018255 D: 0.693233 | Val PSNR AE: 28.37 GAN: 29.00 | Val SSIM AE: 0.9134 GAN: 0.9231
Epoch [080/100] [adversarial] G: 0.018225 D: 0.693259 | Val PSNR AE: 28.37 GAN: 29.03 | Val SSIM AE: 0.9134 GAN: 0.9233
Epoch [081/100] [adversarial] G: 0.018302 D: 0.693370 | Val PSNR AE: 28.37 GAN: 29.05 | Val SSIM AE: 0.9134 GAN: 0.9231
Epoch [082/100] [adversarial] G: 0.018189 D: 0.693241 | Val PSNR AE: 28.37 GAN: 28.96 | Val SSIM AE: 0.9134 GAN: 0.9222
Epoch [083/100] [adversarial] G: 0.018266 D: 0.693348 | Val PSNR AE: 28.37 GAN: 28.97 | Val SSIM AE: 0.9134 GAN: 0.9229
Epoch [084/100] [adversarial] G: 0.018187 D: 0.693253 | Val PSNR AE: 28.37 GAN: 28.97 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [085/100] [adversarial] G: 0.018145 D: 0.693230 | Val PSNR AE: 28.37 GAN: 29.03 | Val SSIM AE: 0.9134 GAN: 0.9224
Epoch [086/100] [adversarial] G: 0.018192 D: 0.693146 | Val PSNR AE: 28.37 GAN: 28.74 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [087/100] [adversarial] G: 0.018207 D: 0.693286 | Val PSNR AE: 28.37 GAN: 28.92 | Val SSIM AE: 0.9134 GAN: 0.9234
Epoch [088/100] [adversarial] G: 0.018089 D: 0.693226 | Val PSNR AE: 28.37 GAN: 28.99 | Val SSIM AE: 0.9134 GAN: 0.9228
Epoch [089/100] [adversarial] G: 0.018087 D: 0.693270 | Val PSNR AE: 28.37 GAN: 29.05 | Val SSIM AE: 0.9134 GAN: 0.9228
Epoch [090/100] [adversarial] G: 0.018082 D: 0.693288 | Val PSNR AE: 28.37 GAN: 29.08 | Val SSIM AE: 0.9134 GAN: 0.9231
Epoch [091/100] [adversarial] G: 0.018119 D: 0.693314 | Val PSNR AE: 28.37 GAN: 28.86 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [092/100] [adversarial] G: 0.018073 D: 0.693280 | Val PSNR AE: 28.37 GAN: 29.07 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [093/100] [adversarial] G: 0.018143 D: 0.693231 | Val PSNR AE: 28.37 GAN: 29.01 | Val SSIM AE: 0.9134 GAN: 0.9220
Epoch [094/100] [adversarial] G: 0.018080 D: 0.693251 | Val PSNR AE: 28.37 GAN: 29.05 | Val SSIM AE: 0.9134 GAN: 0.9234
Epoch [095/100] [adversarial] G: 0.018044 D: 0.693247 | Val PSNR AE: 28.37 GAN: 29.06 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [096/100] [adversarial] G: 0.018044 D: 0.693240 | Val PSNR AE: 28.37 GAN: 29.03 | Val SSIM AE: 0.9134 GAN: 0.9234
Epoch [097/100] [adversarial] G: 0.017893 D: 0.693206 | Val PSNR AE: 28.37 GAN: 29.11 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [098/100] [adversarial] G: 0.017961 D: 0.693326 | Val PSNR AE: 28.37 GAN: 28.55 | Val SSIM AE: 0.9134 GAN: 0.9229
Epoch [099/100] [adversarial] G: 0.018025 D: 0.693235 | Val PSNR AE: 28.37 GAN: 29.07 | Val SSIM AE: 0.9134 GAN: 0.9232
Epoch [100/100] [adversarial] G: 0.017886 D: 0.693253 | Val PSNR AE: 28.37 GAN: 29.02 | Val SSIM AE: 0.9134 GAN: 0.9233
GAN training complete.
Saved generator.pt and discriminator.pt
Saved result figure -> /home/zn0004/CPE487587_SP26_Final_Project/results/run3/gan_results.png
